bigram,w1_freq,w2_freq,bigram_freq,tp_b,tp_d,log_lklhd,dice,t_score,z_score,mi_score,mi3_score,g_score,delta_p12,delta_p21
true nature,756,1974,13,0.03448275862068965,0.08333333333333333,28.57981675118208,-3.0274807364221075,20.00959362155785,20.25859406106059,5.06829349892146,12.469172935203645,-3.233757401475412,0.006346279615943628,0.016392811270412585
conceptual framework,79,364,12,0.125,0.5,65.60522907227278,-0.6973537382673496,127.2219289984041,138.7866213873782,10.650389591803195,17.82031459324551,-2.5241996982879797,0.03189438274041497,0.1317736330493671
economic situation,2895,834,13,0.047619047619047616,0.010638297872340424,23.37608715891838,-3.4737177561194503,15.456599096125894,15.63149840758346,4.3741909912776675,11.775070427559852,-1.9792578574493418,0.014597204452582469,0.004253936301217373
civil liberties,456,63,11,0.3333333333333333,0.09090909090909093,59.26014236360788,-1.1606215465522207,116.03285390918268,127.28714315656576,10.526264160430477,17.445127397705072,-1.9733294288426972,0.14853026834048602,0.023538247011426577
small part,1452,2634,11,0.015625,0.028571428571428567,14.23025080561638,-4.0853572290436,9.97189850233898,10.039998680470012,3.469568729842871,10.388431967117464,-2.646934387242141,0.0037819397880392586,0.006835381367327149
gifted preschoolers,694,12,12,1.0,0.1,75.32544448971748,-1.3418276523250672,180.85520442015502,258.0406107036919,12.438210626879576,19.60813562832189,-1.7549802177247584,0.4998198446094859,0.01699405150841951
long periods,741,243,15,0.1,0.05882352941176471,61.67573911696672,-1.1720607457863037,66.43069308262335,69.16212108267005,8.325750839154741,16.13953203037178,-1.5491632293819535,0.057947181114768175,0.01977818210960092
endangered species,11,536,11,0.038461538461538464,1.0,71.50096888840199,-1.2334216050319875,196.73484465780308,281.0870748238314,12.810913289000066,19.72977652627466,-0.6281423502509494,0.02010683321862765,0.4998608541065692
foreign students,1599,7042,15,0.006944444444444444,0.02564102564102564,10.744041725993156,-4.26820147810864,7.002940291263991,7.054794230687209,2.3591693397228943,10.172950530939929,-2.1873058646388848,0.0017105623426478186,0.007468655638054354
electric utility,60,213,11,0.125,0.3333333333333333,66.83002407103777,-0.2857079069746092,171.117104596234,190.89940757875175,11.694833882260776,18.613697119535374,-1.4817923519868392,0.04909156489933005,0.15487427791126124
male prostitutes,103,109,13,0.25,0.25,82.2606103643775,0.5060616729742409,214.40191241033557,240.7302904006357,12.122757345638787,19.52363678192097,-1.423589433295925,0.10653063518681992,0.11204066592057554
environmental groups,959,2232,12,0.013888888888888888,0.023809523809523808,21.990213476121426,-3.4806780207729977,15.202129804561968,15.34842975427841,4.432456663331675,11.602381664773988,-1.5923953615092157,0.00509866399310238,0.011779219986896834
industrial workers,384,965,11,0.03448275862068965,0.05882352941176471,35.61900631338358,-2.5021496185046312,34.452142248436076,35.15049416943732,6.837086465218536,13.755949702493131,-1.8264709342872816,0.011170801259342158,0.027597614633891997
tribal colleges,247,436,14,0.07142857142857142,0.09090909090909093,62.92079843580723,-0.8589959055042072,79.99659622169106,83.5553574923967,8.967805845153839,16.582515689269048,-1.2719633183328651,0.03104698496485625,0.05352665796622187
regional conflicts,403,191,11,0.125,0.08333333333333333,50.35881635546684,-1.3479233034203069,74.5033343474351,77.67166629777752,9.104369241531419,16.023232478806012,-1.8910712529287357,0.054350822911641526,0.02652046016339375
possible explanation,1699,289,14,0.125,0.038461538461538464,44.74945981800556,-2.3625700793847084,37.76976890130009,38.86026993307639,6.778961581830544,14.393671425945751,-2.4885690708525288,0.045763692254968256,0.008097766894669444
aesthetic quality,160,808,11,0.05555555555555555,0.16666666666666666,45.429689675569534,-2.032421477692377,57.49521043280489,59.85217396402897,8.356294520455977,15.275157757730572,-2.2918141010339617,0.013389473288696904,0.06411774294797694
major theme,1751,365,11,0.08333333333333333,0.017241379310344827,30.489059031009674,-3.1431829004458964,26.107654425102616,26.60090098319782,6.050718075894197,12.969581313168788,-2.0266994799371827,0.028800901920216893,0.006148147382572479
indigenous people,152,4256,11,0.010869565217391304,0.16666666666666666,30.197492957115173,-4.194227746167786,25.4604295448398,26.415911146885797,6.033224149150361,12.952087386424953,-2.2706269599939204,0.002538460382552688,0.06638086859609896
moral norms,906,195,14,0.16666666666666666,0.027777777777777776,56.92849411815405,-1.5261199266577927,62.4347720862434,65.15959290575647,8.253659847719598,15.868369691834806,-1.4286457976920441,0.06675047042615402,0.015166764715938615
extracurricular activities,11,1353,11,0.018518518518518517,1.0,62.7147119268775,-2.5178483048626195,124.53270609744064,176.8626417501593,11.475056355481303,18.393919592755896,-0.8232003088081431,0.008061660133765941,0.4996488349391846
upper oil,251,682,14,0.03225806451612903,0.14285714285714285,57.37393323332071,-1.293682776658542,63.75722361385218,66.19276100271645,8.299185918540497,15.913895762655706,-1.3924705842042693,0.020049777970051568,0.052653147816033495
cultural differences,1119,1643,13,0.024390243902439025,0.02631578947368421,26.32608795166016,-3.0441354095862385,17.936388924053677,18.12353580902075,4.767331111672463,12.168210547954647,-1.9434128849954264,0.007559792491929634,0.01105769777870635
environmental policy,959,2255,12,0.018518518518518517,0.023809523809523808,21.888619475066662,-3.4909622688602537,15.117146106403244,15.26225961833092,4.41766625701812,11.587591258460431,-1.8903293623965736,0.005044409625036029,0.011773255294205587
maritime law,76,1316,14,0.022727272727272728,0.2,63.22831289470196,-1.8569653702768365,79.23786805234438,86.70293148319428,9.074486114336617,16.689195958451823,-0.8413432465887148,0.010506583791546585,0.15521399039810854
different way,2783,3427,15,0.018867924528301886,0.0125,12.529180511832235,-3.7935491225325735,7.904616098938581,7.956558540542088,2.598737405215576,10.41251859643261,-2.302306332970076,0.00363588429796164,0.004471988233864832
positive attitude,622,368,15,0.08333333333333333,0.043478260869565216,58.66757858544588,-1.180572245641821,59.34734049977982,61.288531010038916,7.979560348878741,15.79334154009578,-1.3045217629865402,0.03900302292598376,0.023452343522625648
new forms,4878,689,14,0.0625,0.005649717514124294,22.206554770469666,-3.835212571748549,13.87082738116332,14.060333792213395,4.003923186014967,11.618633030130177,-1.8008787357453966,0.018649745806605708,0.002682957535340767
striped bass,13,13,13,1.0,1.0,122.24854999780656,2.700439718141092,981.253280338728,1962.526432943006,18.176562761316745,25.57744219759893,0.0,0.4999966247346198,0.4999966247346198
major league,1751,24,15,1.0,0.017241379310344827,77.65412990748881,-2.004001930557496,112.03727432443516,143.5294148448211,10.424967205911644,18.23874839712868,-1.1694527498829579,0.3841609673866653,0.008487539993060952
disabled children,121,2451,12,0.016666666666666666,0.16666666666666666,41.74229526519776,-3.1721496665568263,40.855555805354435,42.954134099048865,7.283946974037561,14.45387197547987,-1.7441245980986977,0.004840692135640967,0.08958959912836753
new methodologies,4878,26,11,0.5,0.005649717514124294,44.20282234996557,-4.347337675224367,50.54061447319667,60.47470744487934,8.383920337157859,15.302783574432453,-1.085499658066832,0.2960323916103041,0.0022431983568228023
postwar era,89,204,15,0.125,0.3333333333333333,90.54778371751308,0.4783908365231123,194.98368149789158,218.40126890205585,11.635734302128466,19.449515493345498,-1.2126021310239905,0.06847004355482407,0.14417780615434145
ultimate goal,179,679,12,0.05882352941176471,0.3333333333333333,51.093192271888256,-1.6147098441152086,64.63988534319503,67.369738106197,8.570881438670009,15.740806440112314,-2.8063680010991248,0.01731966322976098,0.06265096290253573
local governments,1184,412,14,0.038461538461538464,0.02631578947368421,44.89225835353136,-2.050626073069968,38.09621142889837,38.986737344748775,6.788403508703274,14.40311335281848,-0.9238798078150924,0.03255653441402584,0.01157918470401741
theological activity,111,658,12,0.03448275862068965,0.25,56.18520602583885,-1.461252054261666,81.89044057740568,86.99734170320549,9.30560534009365,16.475530341535958,-1.475331641955286,0.017881628920838204,0.0973901638593614
foreign minister,1599,106,11,0.25,0.02564102564102564,42.72472883015871,-2.83518913025433,49.51862179331914,52.23669789255728,7.965559420051603,14.884422657326198,-2.194926254099743,0.09360210725955763,0.006804777406526186
new discoveries,4878,43,12,0.25,0.005649717514124294,44.51069290935993,-4.1018298042041605,45.14689270315853,51.22009711928004,7.783626182680713,14.953551184123025,-0.7214333011997076,0.21691691249482506,0.0024428234776858954
cultural imperialism,1119,21,15,0.5,0.02631578947368421,84.78467289358376,-1.3785116232537298,145.59399716452037,191.98565440631702,11.263581331311205,19.077362522528237,-0.31787940354459704,0.4163762176127026,0.013222060887070128
solar neutrinos,228,72,15,0.25,0.1111111111111111,91.67748947441578,0.4474589769712212,202.38882330738892,229.6994423411404,11.781078059459304,19.59485925067634,-0.7063924073099659,0.17235459944568526,0.0617097015705943
serious problems,395,1907,11,0.014285714285714284,0.07142857142857142,28.957872822880745,-3.2635311161299336,24.014065981050674,24.426181641822915,5.813636126717914,12.732499363992508,-1.8488292532401824,0.005632594801836521,0.02659871394978925
environmental concerns,959,305,12,0.09090909090909093,0.023809523809523808,42.14429619908333,-2.1609918766723046,42.16547316749385,43.27314750683078,7.303912542710613,14.473837544152927,-1.4808246608331104,0.03760596000012005,0.01227921049346652
personal life,1075,2896,11,0.013888888888888888,0.02564102564102564,16.025170035660267,-4.044394119358453,11.244528743908157,11.332649842536005,3.766467266535108,10.685330503809704,-2.2151433833249268,0.0035049381831419807,0.009377570574115916
overt responses,41,426,11,0.06666666666666668,0.25,63.613148644566536,-1.0148274176776393,143.13118735073886,163.27215829449713,11.244172473251213,18.163035710525808,-0.8778763051548365,0.025160979723608104,0.2114278685471496
educational goals,951,720,13,0.038461538461538464,0.02127659574468085,37.150325506925576,-2.327891413260479,29.922452951159077,30.411347390814523,6.192287570408692,13.593167006690875,-1.1986224199008773,0.01748848071679071,0.013298573711986946
social group,5779,2865,13,0.014084507042253518,0.008695652173913044,4.903744429349898,-4.6809368418270125,4.168477985568591,4.196762147264227,1.5965186193790613,8.997398055661245,-2.484798845138979,0.0030188333168126736,0.0015011689797846226
good relations,1469,1173,11,0.024390243902439025,0.020408163265306117,21.349473088979718,-3.460515129796668,15.633572574645815,15.777133223068533,4.6198281195103466,11.53869135678494,-1.9584741144156768,0.008909279680510512,0.007127971337654707
other objects,8884,381,13,0.05882352941176471,0.004545454545454545,19.69501030445099,-4.780738732113635,12.672681597912526,12.944105715656214,3.886801332558628,11.287680768840813,-1.678066954809368,0.030693619854676658,0.0013622548968018435
low prices,717,579,15,0.038461538461538464,0.038461538461538464,51.06798094511032,-1.5590838688955506,44.307633403057565,45.36121665116621,7.120644228375214,14.934425419592252,-1.0040848399252311,0.025066400405585037,0.020341496239568456
early days,1444,589,14,0.038461538461538464,0.028571428571428567,38.287713386118405,-2.3944189454240483,28.82492555418797,29.325546420230875,5.986378550797812,13.60108839491302,-1.5620392443629454,0.022842472248247182,0.00944929216869548
military intervention,1252,268,11,0.07692307692307693,0.0196078431372549,36.514242827892296,-2.67172381264044,36.064393935490905,36.977892223630185,6.980326060704745,13.899189297979335,-1.430918996388297,0.039101563813605605,0.00863984422363759
low income,717,394,12,0.05555555555555555,0.038461538461538464,42.527982719242566,-1.978551580735965,43.01118063843223,44.03984945441475,7.354083852020713,14.524008853463025,-1.4331451544039069,0.0293705253993652,0.01635861896348919
young boys,1050,156,12,0.14285714285714285,0.05,47.975604861974716,-2.09451759878429,55.539451433629026,57.989549894725634,8.140389148763264,15.310314150205574,-2.094945728215801,0.07115602722060306,0.011258933347428831
strategic position,206,1319,13,0.03125,0.1,47.26726233959198,-2.198103534753906,46.96221377702276,48.67181670019559,7.525712821164168,14.926592257446352,-1.61428561079005,0.00970627746525509,0.05901838705874809
nuclear missiles,588,62,12,0.3333333333333333,0.05,63.00338093191385,-1.226679779739546,111.65786867022166,123.25390160541237,10.308096324955754,17.478021326398068,-1.4397034711456171,0.1620095191008277,0.019983902785285484
different kind,2783,1285,13,0.045454545454545456,0.0125,19.23220227658749,-3.5984159507412268,12.421567616921198,12.5297793002903,3.8074643601860823,11.208343796468267,-2.48683095589994,0.00929336118324262,0.0043159774314840815
urban centers,432,149,14,0.16666666666666666,0.1,68.95173295587301,-0.6355885737911242,101.76486615174652,108.17009321255064,9.710301378889811,17.32501122300502,-1.6999126727369516,0.08577742008776124,0.03135145016113762
white students,592,7042,12,0.006944444444444444,0.047619047619047616,15.479364804923534,-4.732826943407848,10.357613387925998,10.4831758912576,3.4707421026869136,10.640667104129227,-2.259005097723579,0.0015474811710890432,0.018042525009530755
political commitment,5244,502,12,0.07142857142857142,0.005917159763313609,19.90232141315937,-4.3244306020905325,13.490598355736664,13.696526612552354,4.133969456006469,11.303894457448779,-2.0446706204609866,0.021986620035426827,0.002152784397748951
federal court,573,679,14,0.05882352941176471,0.05555555555555555,47.62431542575359,-1.7072182507721538,42.753389552837184,43.73018429647632,7.1146983085138045,14.729408152629015,-1.8698070830905376,0.02005327051710734,0.0236738229505213
new technologies,4878,60,13,0.3333333333333333,0.005649717514124294,45.67876889556646,-3.876407963848172,42.39279730416445,46.91259988606985,7.418477559194229,14.81935699547641,-1.182174404832954,0.17681728609382874,0.002642365203094977
